id,created_date,text,retweeted_count,favourite_count
1256391879438016515,"Sat May 02 01:15:41 +0000 2020","RT @RedCollie1: #Qanon Many deaths from pneumonia or influenza now being re-labelled as ""Covid"". 
SEE THE FACTS!
""Why are children 'immune'…",4,0
1256391879312257027,"Sat May 02 01:15:41 +0000 2020","Ella tiene 84 años, diabetes, hipertensión, sobrepeso, padeció un infarto… y venció a Covid-19 | Video https://t.co/WKk0JPieS3",0,0
1256391879182233602,"Sat May 02 01:15:41 +0000 2020","RT @dorimonson: WA St pop - just under 8-mil. Covid-deaths @ 800. All deaths are sad - but are we really destroying our economy  for 1/100t…",99,0
1256391879173824512,"Sat May 02 01:15:41 +0000 2020","RT @QBlueSkyQ: CDC has revised the #Covid_19 numbers and the 55k alleged #coronavirus deaths were actually from the flu! 
U.S. Covid19 Deat…",271,0
1256391879106715650,"Sat May 02 01:15:41 +0000 2020","RT @ClaudioXGG: Hijo de Bartlett vendió al gobierno el ventilador Covid-19 más caro · Mexicanos Contra la Corrupción y la Impunidad- Mexica…",2940,0
1256391879089958914,"Sat May 02 01:15:41 +0000 2020","RT @mffelina: Quem é mais inocente, o cara que a essa altura do campeonato ainda acha que o Bolsonaro é honesto e ""contra a corrupção"" ou o…",45,0
1256391878704009223,"Sat May 02 01:15:41 +0000 2020","RT @AlamerAymen: يَارَبّ فَرْجٌ مِنْ عِنْدِكَ قَرِيبٌ .

#كورونا
#Covid_19 https://t.co/6ldvNHz1Ni",12,0
1256391878699675648,"Sat May 02 01:15:41 +0000 2020","RT @ajc: #BREAKING: Georgia verifies 1K new COVID-19 cases in 24 hours https://t.co/vtY9T7nrKb",6278,0
1256391878146170886,"Sat May 02 01:15:41 +0000 2020","RT @JonasHerreraTV: Datos científicos de covid-19 descubiertos en El Salvador:

✅ Aglomerarse por $300: No se puede contagiar.

✅ Se aglome…",131,0
1256391878091603972,"Sat May 02 01:15:41 +0000 2020","RT @TheFashionLaw: 3 lawsuits &amp; counting, the breakdown of the $525 million Victoria's Secret deal just might prove to be the most contenti…",11,0
1256391877978456064,"Sat May 02 01:15:40 +0000 2020","RT @CFCDirector: I'm sick and tired of the excuses not to wear a mask. Wear one for those that are immunocompromised. For some, getting cov…",221,0
1256391877579980806,"Sat May 02 01:15:40 +0000 2020","@MollyJongFast You don't understand...they want to be part of the large scale human trial for a Covid-19 vaccine trial!",0,0
1256391877336739845,"Sat May 02 01:15:40 +0000 2020","As COVID-19 dries up funding, only drought-resistant cannabis startups will survive https://t.co/wo54dbNR2a",0,0
1256391877332545537,"Sat May 02 01:15:40 +0000 2020","Buenas noches pueden la empresa despedir argumentando que la empresa esta mal por el. Covid 19 y que hacen recorte… https://t.co/72NRblzIni",0,0
1256391877126832128,"Sat May 02 01:15:40 +0000 2020","RT @Syano_open: 素晴らしい記事でした。
なぜ我々は8割の接触を削減せねばならないのか。8割とはどこから来た数字で、「接触」とはなんのことを指すのか。すべてがわかりやすく書いてあります。是非ご一度を。

https://t.co/N1I8NIVTlg",89,0
1256391876913123329,"Sat May 02 01:15:40 +0000 2020","RT @secardiologia: “Las arritmias son un marcador de gravedad de COVID-19”, dice @jjimenezcandil

Sigue su presentación en: https://t.co/7O…",8,0
1256391876900458499,"Sat May 02 01:15:40 +0000 2020","RT @RBReich: Georgia has confirmed an additional 1,000 cases of COVID  in the past 24 hours, bringing the state's total infections to more…",775,0
1256391876896153600,"Sat May 02 01:15:40 +0000 2020","RT @JuanIZavala: Los Bartlett con todo en la cuatroté. Esas casas no se van a pagar solas ¿verdad?  https://t.co/2O4EygsmXq",506,0
1256391876829155329,"Sat May 02 01:15:40 +0000 2020","RT @ajc: #BREAKING: Georgia verifies 1K new COVID-19 cases in 24 hours https://t.co/vtY9T7nrKb",6278,0
1256391876657188865,"Sat May 02 01:15:40 +0000 2020","RT @marceelias: I am speechless. 

TX AG: ""To the extent that a fear of contracting COVID-19, without more, could be described as a conditi…",151,0
1256391876619403266,"Sat May 02 01:15:40 +0000 2020","April likely saw the depth of the impact of COVID-19 on the oil industry, as early signs indicate that demand for p… https://t.co/yDbZqKCShT",0,0
1256391876447367169,"Sat May 02 01:15:40 +0000 2020","RT @farmasetika_com: #MajalahFarmasetika - Food and Drug Administration (FDA) Amerika Serikat pada hari Jumat (1/5/2020) menyetujui penggun…",1,0
1256391876447363072,"Sat May 02 01:15:40 +0000 2020","@ACLU Covid cannot cannot be caught via technology, what is their ILLEGAL purpose? Prisoners have a right to communication.",0,0
1256391876439130112,"Sat May 02 01:15:40 +0000 2020","RT @eldopolis: Coronavirus en Eldorado: la bebé se encuentra estable y sus padres dieron negativo en la prueba de Covid-19 - https://t.co/2…",9,0
1256391876388814848,"Sat May 02 01:15:40 +0000 2020","RT @faris80__: Covid 19 @AbdullahAlaksha #واقترب_الفرج https://t.co/XL8hfhma4K",91,0
1256391876313317377,"Sat May 02 01:15:40 +0000 2020","RT @zafarsmu: For those thinking flu and CoVid are the same...
@yamin_f https://t.co/38BPpI7enL",6,0
1256391876212674567,"Sat May 02 01:15:40 +0000 2020","RT @40_head: 1. Is COVID-19 is a ""test run"" to see if we'll accept the New World Order? If so, who could possibly have set it up? A truth h…",404,0
1256391876162326536,"Sat May 02 01:15:40 +0000 2020","RT @DarnellisPine: Misión Médica Cubana en Venezuela Estado Bolívar municipio Caroní CDI Uchire UD_291. Nos mantenemos en alza a las medida…",4,0
1256391876078272514,"Sat May 02 01:15:40 +0000 2020","@Torqued69 No I’m currently working on the lift team proning and assisting nursing and respiratory in the Covid ICU… https://t.co/3YWKoYBF3y",0,0
1256391876061560832,"Sat May 02 01:15:40 +0000 2020","RT @heyandrews21: If COVID-19 leads to student loan forgiveness I will social distance till 2022 without a complaint",31470,0
1256391875864473601,"Sat May 02 01:15:40 +0000 2020","RT @deputadomoraes: Um recado a corrupção do COVID-19 no Estado do Rio de Janeiro. Nós deputados BOLSONARISTAS vamos te pegar! Com a gente…",329,0
1256391875843567617,"Sat May 02 01:15:40 +0000 2020","RT @cinefilo_K: é só chamar o Bolsonaro prum DEBATE com LULA ou com HADDAD que ele mostra rapidinho o teste de COVID-19",253,0
1256391875646443521,"Sat May 02 01:15:40 +0000 2020","RT @MXvsCORRUPCION: #ÚltimaHora: @Tu_IMSS en Hidalgo asignó a Cyber Robotics, de León Manuel Bartlett Álvarez, hijo de Manuel Bartlett, un…",15490,0
1256391875621203969,"Sat May 02 01:15:40 +0000 2020","RT @Newsweek: .@Nigel_Farage: China must be made to pay reparations—and only Trump can win this fight | Opinion https://t.co/C3mtTNP32x",163,0
1256391875512197121,"Sat May 02 01:15:40 +0000 2020","Covid-19 really exposing all these celebrities who ain’t really gettin that 💰

They really ain’t 💩 w/o us blue collar MFz🤣🤣",0,0
1256391874862088193,"Sat May 02 01:15:40 +0000 2020","RT @AFThunderbirds: Tomorrow's #AmericaStrong flyover serves as a salute to frontline #COVID responders.

#InThisTogether 🇺🇸 https://t.co/l…",3590,0
1256391874585247744,"Sat May 02 01:15:40 +0000 2020","RT @DallasCityMgr: The @CityOfDallas COVID-19 relief programs launch Monday.",2,0
1256391874530750464,"Sat May 02 01:15:40 +0000 2020","RT @nuriapiera: Paliza y Bournigal donan insumos médicos para contrarrestar COVID-19 en Puerto Plata https://t.co/sjLt1MTTRd #NDigital http…",8,0
1256391874505515008,"Sat May 02 01:15:40 +0000 2020","#Coronavirus: Este #1DeMayo fue el día con más casos nuevos confirmados, mil 515 en #México https://t.co/7pPspk5ylU https://t.co/fJpLaIW72K",0,0
1256391874463571969,"Sat May 02 01:15:40 +0000 2020","RT @marceelias: I am speechless. 

TX AG: ""To the extent that a fear of contracting COVID-19, without more, could be described as a conditi…",151,0
1256391874341933057,"Sat May 02 01:15:40 +0000 2020","RT @SenWarren: A Worcester @Walmart employee tested positive for COVID-19 on 4/8, but Walmart didn’t close the store for cleaning until the…",914,0
1256391874304249857,"Sat May 02 01:15:40 +0000 2020","RT @johnnemann: Science fiction author: ""The official name was COVID-19, but among the suffering people it soon became known as Deathlung.""…",259,0
1256391873620594689,"Sat May 02 01:15:39 +0000 2020","RT @WendeeLeeVO: Anime gives back! We are thrilled to share this star-studded tribute to the gorgeous music of Yoko Kanno and Cowboy Bebop…",114,0
1256391873532436482,"Sat May 02 01:15:39 +0000 2020","RT @CaliWebCo: Tres Hospitales en Cali, se negaron a recibir a un paciente con diagnóstico grave de COVID-19.

@MiyerTorres @SaludCali @Cla…",112,0
1256391873511526400,"Sat May 02 01:15:39 +0000 2020","RT @novabaiana: Padre Júlio Lancellotti e uma mãe de santo juntos  no combate ao COVID ❤️. Essa foto me fez bem demais. https://t.co/EHFWgm…",528,0
1256391873213665287,"Sat May 02 01:15:39 +0000 2020","RT @palmeriodoria: TV Globo fez uma concessão no Dia do Trabalho. Levantou a censura a Lula, Dilma e Ciro. FHC é da Casa. O fundamental é q…",107,0
1256391873024995329,"Sat May 02 01:15:39 +0000 2020","RT @presidenciaperu: Hoy a las 8:30 pm, a través de las imágenes transmitidas por @tvperupe, tomémonos unos minutos para saludar y reconoce…",19,0
1256391873020620800,"Sat May 02 01:15:39 +0000 2020","[8:14pm (Hora Centro de Mexico) Mapa avanzado en tiempo real de pandemia del COVID-19 en Mexico] Estado actual: Con… https://t.co/aRqO5U7Wuw",0,0
1256391872618000384,"Sat May 02 01:15:39 +0000 2020","RT @pikun2005: Happy birthday to @BamBam1A 🎂🎉🎊🎈
I wish you happiness  In the current climate that happened, Covid 19 was still spreading.…",1,0
1256391872567631880,"Sat May 02 01:15:39 +0000 2020","RT @JefraimS: Thanks God negative na sa covid yung Lucbanin na healthworker🙏🙏🙏",2,0
1256391872295165953,"Sat May 02 01:15:39 +0000 2020","RT @julenrementeria: ¿Se le fue el internet Director @zoerobledo?

Mientras la SEDENA compraba ventiladores para el COVID-19 en 898 mil pes…",2446,0
1256391872265613313,"Sat May 02 01:15:39 +0000 2020","@DebbieBreedwell @stonecaps_ Yeah, because COVID-19 is deathly to 18 year old athletes.  This is so stupid.",0,0
1256391872257253376,"Sat May 02 01:15:39 +0000 2020","Solo Tripping
Travelling alone will be a popular trend after the COVID-19 lockdown is lifted
https://t.co/bdNa5cLqLY
@IndiaToday",0,0
1256391872144080897,"Sat May 02 01:15:39 +0000 2020","RT @Jpavoncello: York Suburban High School Stadium is lit in honor of the 2020 seniors and those battling COVID-19, Friday evening.
@YorkDi…",3,0
1256391871766634498,"Sat May 02 01:15:39 +0000 2020","The fact that @realDonaldTrump has thus far dealt with #Covid_19 very badly is NOT America's biggest problem. A big… https://t.co/8G50W6UlU3",0,0
1256391871737352192,"Sat May 02 01:15:39 +0000 2020","@PMOIndia @MoHFW_INDIA @drharshvardhan @AmitShah living in air conditioned buildings without adequate open air vent… https://t.co/JahTV1hLCT",0,0
1256391871657660417,"Sat May 02 01:15:39 +0000 2020","El gaitero del edificio de al frente, todos los dias a las 9 Pm #DiaDelTrabajador #Covid_19 #1Mayo #coronavirus… https://t.co/KuO5K7jxvY",0,0
1256391871259172864,"Sat May 02 01:15:39 +0000 2020","@ScottGottliebMD @realDonaldTrump Donald J. Trump Federal Government guidelines:

DON'T end social distancing until… https://t.co/qXkcZlPKxH",0,0
1256391871108132869,"Sat May 02 01:15:39 +0000 2020","RT @CANAL44TV: También se invirtieron dos millones 114 mil pesos en equipamiento médico para el personal de primer contacto de las unidades…",2,0
1256391870856540160,"Sat May 02 01:15:39 +0000 2020","#اللهم_صل_وسلم_على_نبينا_محمد #رمضان_كريم #Covid_19 #استغفر_الله_العظيم_وآتوب_إليه https://t.co/24Zvt5x0IO",0,0
1256391870751653888,"Sat May 02 01:15:39 +0000 2020","RT @hard_journal: Inside story of the prison strike on Rikers Island that forced NYC to take immediate action on COVID-19 

https://t.co/GL…",2,0
1256391870701174784,"Sat May 02 01:15:39 +0000 2020","RT @Cdosid1: #कोविड19 एवं #लॉकडाउन के दृष्टिगत दैनिक रूप से आरोग्य सेतु एप डाउन लोड करया जा रहा है। इसी मुहिम के अंतर्गत 01.5.2020 को पी.एच…",15,0
1256391870311211008,"Sat May 02 01:15:39 +0000 2020","RT @PilarGinesta: @KarolCariola @Cutchile @NolbertoDiaz @EriccamposB Impresentable es que avale un actuar que viola la norma establecida qu…",13,0
1256391870273511424,"Sat May 02 01:15:39 +0000 2020","RT @PrisonPlanet: Putting a steel fence around cherry blossom trees will stop COVID-19.

https://t.co/TrpMGuQl2o",167,0
1256391870235709440,"Sat May 02 01:15:39 +0000 2020","RT @AlcaldiaEnv: 💡SUMEMOS CONCIENCIA💡
Boletín Informativo #42 sobre casos en Envigado

La Alcaldía de Envigado comparte con los ciudadanos…",5,0
1256391870223130624,"Sat May 02 01:15:39 +0000 2020","RT @ONfr_TFO: Pour la première fois depuis le début de l’épidémie de #covid19, un foyer de soins de longue durée à #Sudbury enregistre un d…",2,0
1256391870105694210,"Sat May 02 01:15:39 +0000 2020","RT @alfredodelmazo: Me reuní con @zoerobledo para fortalecer las acciones y los trabajos del IMSS en el #Edoméx. @Tu_IMSS #Covid_19mx. http…",3406,0
1256391869984112645,"Sat May 02 01:15:39 +0000 2020","RT @kerpen: New preprint. Full lockdown policies in Western Europe countries have no evident impacts on the COVID-19 epidemic.
https://t.co…",90,0
1256391869883396097,"Sat May 02 01:15:39 +0000 2020","RT @ManinoIriart: Coronavirus  / COVID-19 

Retenes en rutas. Otra jornada de controles de la Policía de la Provincia junto a fuerzas de se…",6,0
1256391869782622208,"Sat May 02 01:15:39 +0000 2020","RT @washikirei: ตอนนี้ COVID-19 มีทีท่าว่าจะหาตัวยากขึ้นในร่างกาย เพราะที่ญี่ปุ่นเกิดกรณีตรวจ PCR แล้วผลออมาเป็นลบ แต่เกิดเสียชีวิตจากปอดอั…",3268,0
1256391869694541824,"Sat May 02 01:15:39 +0000 2020","RT @HausofHilton: Coronavirus ini sebenarnya satu family besar dan boleh dibahagi kepada 4 kumpulan (alpha, beta, gamma, delta)

7 daripada…",49,0
1256391869518536706,"Sat May 02 01:15:38 +0000 2020","RT @Forbes_Mexico: Con la pandemia subiendo la curva y los hospitales de la CDMX colapsando, las autoridades han tomado una decisión: poner…",5,0
1256391869245853696,"Sat May 02 01:15:38 +0000 2020","RT @DeepakChopra: The Mystery of Death Part 10: Birth, Death, Life are changes of state and not of Identity.

#covid #covid19 #coronavirus…",12,0
1256391869052981248,"Sat May 02 01:15:38 +0000 2020","RT @TarekFatah: IMPORTANT - The news that I’ve tested +ve for #Covid_19 is untrue.

However, very credible sources tell me the Pakistan ISI…",451,0
1256391869031780357,"Sat May 02 01:15:38 +0000 2020","RT @ABSCBNNews: WATCH: Avril Lavigne's tribute to #COVID19 frontliners include Pinoys https://t.co/yVTGaJgrJo",224,0
1256391868709048321,"Sat May 02 01:15:38 +0000 2020","RT @julenrementeria: ¿Se le fue el internet Director @zoerobledo?

Mientras la SEDENA compraba ventiladores para el COVID-19 en 898 mil pes…",2446,0
1256391868692168704,"Sat May 02 01:15:38 +0000 2020","RT @SandraSentinel: Democrat leaders want as many deaths as possible from #COVID19 . They will blame Trump and ask for funding based on dea…",260,0
1256391868579024897,"Sat May 02 01:15:38 +0000 2020","RT @elcomerciocom: La reanudación de la Bundesliga sufre un revés con tres casos positivos de covid-19 en el Colonia https://t.co/so8OTUUDpo",7,0
1256391868134428672,"Sat May 02 01:15:38 +0000 2020","RT @BisouCaramel: 28 de abril

Don soy un hijo de su RCHM

Diciendo q todos son unos corruptos menos él. 

Y hoy nos enteramos q le dan con…",82,0
1256391868075687938,"Sat May 02 01:15:38 +0000 2020","Township of Lyndhurst COVID-19 UPDATE: Friday, May 1, 2020  https://t.co/ZvPn2dn72D https://t.co/lqpq8qtc1T",0,0
1256391867899543552,"Sat May 02 01:15:38 +0000 2020","RT @PatPenn2: RFK Jr says Dr. Fauci will profit from COVID-19 vaccine https://t.co/3J149xIhYr",57,0
1256391867727577089,"Sat May 02 01:15:38 +0000 2020","RT @droscarnoguera: ⚠️ ATENCIÓN: Es seguro continuar el tratamiento para la hipertensión arterial. Queda ratificado nuevamente con otro est…",10,0
1256391867475861508,"Sat May 02 01:15:38 +0000 2020","RT @EmbajadaUSAenRD: El Gobierno de los Estados Unidos anunció una asistencia adicional de 2 millones de dólares para un total de 3,4 millo…",71,0
1256391867417034755,"Sat May 02 01:15:38 +0000 2020","RT @bobhardt: Over the last 20 years, 9,532 people have been murdered in New York City. In March and April of 2020, 18,231 New York City re…",1358,0
1256391867282919424,"Sat May 02 01:15:38 +0000 2020","🔴#PuntoEnVivo
Este momento dialogamos con el Periodista Galo Arellano  @Galoecuador sobre la situación de los Ecuat… https://t.co/p4ULoUvQHr",0,0
1256391867190571009,"Sat May 02 01:15:38 +0000 2020","RT @camillesmnte: Nakumpiska ng NBI sa isang warehouse sa Maynila ang P40 milyon halaga ng smuggled Chinese medicine na gamot umano sa COVI…",15,0
1256391867119341569,"Sat May 02 01:15:38 +0000 2020","RT @novabaiana: Padre Júlio Lancellotti e uma mãe de santo juntos  no combate ao COVID ❤️. Essa foto me fez bem demais. https://t.co/EHFWgm…",529,0
1256391866876116997,"Sat May 02 01:15:38 +0000 2020",".@AMANDLAMedio fija posición en este #DiaDelTrabajo en tiempos del #Covid_19 https://t.co/EHyIYwsjPQ",0,0
1256391866867687425,"Sat May 02 01:15:38 +0000 2020","RT @ONU_es: Las mujeres conforman el 70% de la fuerza laboral en el sector de la salud. No obstante, ganan menos que los hombres y siguen e…",70,0
1256391866553184258,"Sat May 02 01:15:38 +0000 2020","RT @o55skills: Need a deck, fence, patio, power washing or outdoor upkeep? Get your outdoor projects started today! Our contractors are rea…",1,0
1256391866536341506,"Sat May 02 01:15:38 +0000 2020","RT @ABC: Texas reported its highest daily number of COVID-19 deaths, just a day before Governor Abbott’s stay-at-home order expired and the…",138,0
1256391866511130630,"Sat May 02 01:15:38 +0000 2020","@DomMezz @Alyssa_Milano Yeah he is. More people dead of Covid-19 in the US than anywhere else in the world. What a record.",0,0
1256391866137935875,"Sat May 02 01:15:38 +0000 2020","RT @CANAL44TV: #QuedateEnCasa|| Contagios por #COVID-19 en Jalisco, clasificados por género y rango de edad https://t.co/VLgp7VWtQZ https:/…",1,0
1256391865630425088,"Sat May 02 01:15:38 +0000 2020","@MutedPoint @DougRussell @RexChapman https://t.co/NmFvo1yyP4 https://t.co/RePAbUr2mT",0,0
1256391865462644741,"Sat May 02 01:15:38 +0000 2020","RT @JoeBiden: No one should have to pay for coronavirus treatment. Period. https://t.co/GBchrVZmDz",2544,0
1256391865391370240,"Sat May 02 01:15:37 +0000 2020","RT @jiaredd: April did not want nothing to do with COVID-19! I never seen a month pack up their things so quickly and dip!😂",3274,0
1256391865231867914,"Sat May 02 01:15:37 +0000 2020","RT @lucianoayan: Esse foi o ato (enfermeiros em luto por colegas mortos por COVID-19) atacado por extremistas de direita. 

É preciso mante…",5,0
1256391865143787520,"Sat May 02 01:15:37 +0000 2020","RT @m_ebrard: México participa en  los protocolos clínicos y de disponibilidad de remdesivir, medicamento fabricado en EU por laboratorios…",469,0
1256391864787374080,"Sat May 02 01:15:37 +0000 2020","We’re partnering with @uwgv and @scalecollab to help small businesses access tools to adapt during COVID-19. The Su… https://t.co/EsuKmrlbj8",0,0
1256391864284057608,"Sat May 02 01:15:37 +0000 2020","""In terms of sources, top-down misinformation from politicians, celebrities, and other prominent public figures mad… https://t.co/IhzRReDLPo",0,0
1256391864095211522,"Sat May 02 01:15:37 +0000 2020","They're not protesters, they're militia. They're not upset about COVID-19, they're trump's army of dimwits, racists… https://t.co/UrzH5KNMaC",0,0
1256391863868829696,"Sat May 02 01:15:37 +0000 2020","RT @4eyedmonk: US Intel Community: no evidence that COVID-19 is man made

DT: I have seen evidence that COVID-19 is man made

🤦🏾‍♂️🙆🏾‍♂️",5,0
1256391863826874368,"Sat May 02 01:15:37 +0000 2020","RT @linda72135856: 15/
"".. unless we want hundreds of millions of Americans to get infected with SARS-CoV-2 [to establish herd immunity]...…",2,0
1256391863558340610,"Sat May 02 01:15:37 +0000 2020","RT @_minutiae_: Mi nómina con finiquito por un mes trabajando como apoyo enfermero seis días a la semana por las tardes en una UVI de CoVID…",13641,0
1256391863424167946,"Sat May 02 01:15:37 +0000 2020","RT @fernandesflr: Imagem simbólica das dificuldades de enfrentar o COVID-19 no Brasil. Forçados a sair pra trabalhar senão perdemos emprego…",2574,0
1256391863378030599,"Sat May 02 01:15:37 +0000 2020","Talking to my mom and she’s asking me how I feel about “illegals” getting COVID-19 unemployment benefits. For the r… https://t.co/teiw17h5tH",0,0
1256391863348727813,"Sat May 02 01:15:37 +0000 2020","RT @RichardGrenell: Kristen Welker just misinterpreted the ODNI’s statement on Covid-19. We need reporters interested in hearing &amp; reportin…",3926,0
1256391862899953664,"Sat May 02 01:15:37 +0000 2020","RT @julenrementeria: ¿Se le fue el internet Director @zoerobledo?

Mientras la SEDENA compraba ventiladores para el COVID-19 en 898 mil pes…",2446,0
1256391862862196736,"Sat May 02 01:15:37 +0000 2020","RT @FDNY: FDNY members show their appreciation for 100 @FEMA National Ambulance Contract units as they deploy back home after 30 days spent…",3211,0
1256391862832816131,"Sat May 02 01:15:37 +0000 2020","RT @bernardopkuster: “A Suécia foi citada por Michael Ryan, diretor executivo da Organização Mundial da Saúde (OMS) e especialista em saúde…",380,0
1256391862748839936,"Sat May 02 01:15:37 +0000 2020","Singer Madonna to 'breathe in COVID-19 air'! https://t.co/7WvUHzTrdz",0,0
1256391862715375616,"Sat May 02 01:15:37 +0000 2020","Pq tão com covid???? É obviooo que isso da merda",0,0
1256391862673444865,"Sat May 02 01:15:37 +0000 2020","RT @ABC: Texas reported its highest daily number of COVID-19 deaths, just a day before Governor Abbott’s stay-at-home order expired and the…",138,0
1256391862333530112,"Sat May 02 01:15:37 +0000 2020","Los mexicanos estamos hartos del Gobierno Comunista de López,  miente cada que respira; La tragedia del COVID en Mé… https://t.co/Ico3tnDqOi",0,0
1256391862249758720,"Sat May 02 01:15:37 +0000 2020","Recebo algumas mensagens que, logo depois de deletar, corro pro banheiro pra lavar as mãos e extirpar o vírus. 
É t… https://t.co/T9w72LIsoH",0,0
1256391861930868736,"Sat May 02 01:15:37 +0000 2020","The bhakts praising @narendramodi masterful handling of covid is like praising a bride without lifting the ;ghoonga… https://t.co/fzpzPMDc8G",0,0
1256391861914284033,"Sat May 02 01:15:37 +0000 2020","Township of Lyndhurst COVID-19 UPDATE: Friday, May 1, 2020  https://t.co/lQfVeragYK https://t.co/YJHcrVrQEw",0,0
1256391861876527107,"Sat May 02 01:15:37 +0000 2020","RT @NBCNews: David Ho’s 1990s research helped shed light on how HIV replicates. Now, his research aims to stem replication of the coronavir…",57,0
1256391861805232128,"Sat May 02 01:15:37 +0000 2020","@AnnickCojean le covid c'est le sujet de l'heure ...",0,0
1256391861515804673,"Sat May 02 01:15:37 +0000 2020","RT @NachoRgz: ¡TIEMBLA @tumbaburross! Ya se enteró el presidente, la Guardia Nacional y la Fiscalía que IRRUMPIÓ en bodega del COVID y VAND…",930,0
1256391861440327680,"Sat May 02 01:15:37 +0000 2020","RT @tedlieu: There were over 30,000 new US cases reported yesterday &amp; over 34,000 today. #COVID__19 is a highly contagious virus. These fol…",1230,0
1256391860886671361,"Sat May 02 01:15:36 +0000 2020","RT @brusnos: eu quando chamo de covid-19 ao invés de coronavírus https://t.co/HwDjEXQfYO",59,0
1256391860701900800,"Sat May 02 01:15:36 +0000 2020","RT @johnnemann: Science fiction author: ""The official name was COVID-19, but among the suffering people it soon became known as Deathlung.""…",260,0
1256391860186230786,"Sat May 02 01:15:36 +0000 2020","RT @NC5PhilWilliams: .@GovBillLee blaming the uptick mainly on new cases out of Trousdale-Turner Correctional Center. Didn't Lee administra…",5,0
1256391859976515586,"Sat May 02 01:15:36 +0000 2020","RT @TheRickWilson: Who had “Cannibal Alex Jones” on their COVID bingo card?",3665,0
1256391859884171266,"Sat May 02 01:15:36 +0000 2020","RT @FDNY: FDNY members show their appreciation for 100 @FEMA National Ambulance Contract units as they deploy back home after 30 days spent…",3211,0
1256391859884056576,"Sat May 02 01:15:36 +0000 2020","RT @FNxFamilia: Otra secuela grave de la Semana 4Trágica es la iniciativa de @lopezobrador_  para la Reconducción Unilateral del Presupuest…",2,0
1256391859854860288,"Sat May 02 01:15:36 +0000 2020","RT @Gustart53: (VIDEO) ONU pide autorización para replicar modelo venezolano con el que enfrenta al  Covid-19 https://t.co/U1DnhqrZHM",7,0
1256391859695312896,"Sat May 02 01:15:36 +0000 2020","4–10 May 2020 is #NationalTouretteSyndromeAwarenessWeek. Around 85% of patients with #TouretteSyndrome experience c… https://t.co/QnAz42eM20",0,0
1256391859649294336,"Sat May 02 01:15:36 +0000 2020","RT @Sr_Churchill: Los respiradores artificiales que donaron nuestros parlamentarios chilenos a la causa “Pandemia #Covid_19” llegarán el pr…",13,0
1256391859447959553,"Sat May 02 01:15:36 +0000 2020","RT @julenrementeria: ¿Se le fue el internet Director @zoerobledo?

Mientras la SEDENA compraba ventiladores para el COVID-19 en 898 mil pes…",2447,0
1256391859242446854,"Sat May 02 01:15:36 +0000 2020","RT @HillaryClinton: The @QUBelfast community has met the COVID-19 with resilience, dedication, and care for others. I'm proud to be your ch…",567,0
1256391859103887360,"Sat May 02 01:15:36 +0000 2020","RT @tedlieu: There were over 30,000 new US cases reported yesterday &amp; over 34,000 today. #COVID__19 is a highly contagious virus. These fol…",1230,0
1256391858705575937,"Sat May 02 01:15:36 +0000 2020","Rosario Robles afirma que tiene síntomas de COVID-19, y no le han hecho prueba para confirmar https://t.co/tJkMiSdJSB",0,0
1256391858508509184,"Sat May 02 01:15:36 +0000 2020","RT @sinae_oficial: La información actualizada sobre la situación en Uruguay en relación al #coronavirus COVID-19, está disponible en el vis…",44,0
1256391858491658245,"Sat May 02 01:15:36 +0000 2020","RT @Yamiche: CONFIRMED: The House Appropriations Committee says it sought Dr. Anthony Fauci as a witness at Wednesday’s Labor-HHS-Education…",8928,0
1256391858395070464,"Sat May 02 01:15:36 +0000 2020","Les comento Tibus que me realice la prueba del Covid y salió negativa, les pido su oración,  pero sacarme a la enfe… https://t.co/cFAUCQtBgh",0,0
1256391858365792257,"Sat May 02 01:15:36 +0000 2020","RT @ErnestoLPV: Estas fueron las condiciones del contrato firmado el 17 de abril entre la delegación en el Estado de Hidalgo del Instituto…",1,0
1256391858051182592,"Sat May 02 01:15:36 +0000 2020","RT @AntsDoesIt: So people on unemployment are getting the max pay of $450 per week, another whopping $600 because of COVID-19 for a total o…",2671,0
1256391857602519040,"Sat May 02 01:15:36 +0000 2020","RT @VladCorps: Nas lentes de Raimundo Pacco as duas faces da pandemia. O drama das vítimas da Covid-19 na porta de um hospital belenense e…",218,0
1256391857363288064,"Sat May 02 01:15:36 +0000 2020","RT @TarekFatah: IMPORTANT - The news that I’ve tested +ve for #Covid_19 is untrue.

However, very credible sources tell me the Pakistan ISI…",451,0
1256391857287892992,"Sat May 02 01:15:36 +0000 2020","Most recognizable people without their COVID masks:

1.  Ed Grimley
2.  1975 Steve Martin (arrow thru head)
3.  Che… https://t.co/I2NccdyScq",0,0
1256391857271197697,"Sat May 02 01:15:36 +0000 2020","RT @Pajaropolitico: #LoÚltimo | La @SSalud_mx da el reporte de los casos de #COVID__19 en México:

👉🏼 Muertes: Mil 972 (+113)
👉🏼 Confirmado…",17,0
1256391857006878726,"Sat May 02 01:15:35 +0000 2020","RT @LisaMei62: 2. Can't help but think this virus was intentionally created to attack weakened respiratory systems of elderly (more of whom…",311,0
1256391857002606592,"Sat May 02 01:15:35 +0000 2020","RT @GerCarrasco90: TODO QUEDA EN FAMILIA.

@Tu_IMSS le adjudicó un contrato de 31 mdp AL HIJO de @ManuelBartlett para la adquisición de ven…",2991,0
